Employment,PreviousSalary,YearsCode,ComputerSkills,Employed,Lang_AWS,Lang_Bash/Shell,Lang_C#,Lang_Docker,Lang_Git,Lang_HTML/CSS,Lang_Java,Lang_JavaScript,Lang_Microsoft SQL Server,Lang_MySQL,Lang_Node.js,Lang_Other,Lang_PostgreSQL,Lang_Python,Lang_React.js,Lang_SQL,Lang_TypeScript,Age (>35),edlevel_encoded
1,133000.0,5,11,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,3
1,69183.0,23,8,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0
1,64737.0,20,8,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2
1,47563.0,13,9,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2
1,118908.0,16,12,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,2
1,69183.0,12,14,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,3
1,29320.0,10,23,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2
1,70264.0,22,14,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,2
1,4008.0,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
1,150000.0,12,10,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3
1,51888.0,30,36,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,2
1,64859.0,22,17,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,3
1,59454.0,30,14,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,3
0,78750.0,20,6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1,36753.0,13,11,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,3
1,6981.0,3,5,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2
1,125000.0,25,13,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,2
1,63854.0,17,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2
1,123984.0,14,17,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1,25944.0,13,11,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,2508.0,4,20,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0
1,46482.0,13,15,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,3
1,7788.0,9,13,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,3
0,72000.0,8,12,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0
0,152473.0,34,11,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0
1,35672.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
0,85908.0,12,20,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,3
1,27144.0,9,15,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,2
1,8376.0,4,12,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,2
1,86478.0,11,19,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,2
0,45564.0,13,21,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0
1,134028.0,16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1,98000.0,40,7,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2
0,36708.0,17,9,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,3
1,54049.0,21,18,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
1,56211.0,27,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3
1,60744.0,13,17,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,3
0,5208.0,8,20,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,2
1,183767.0,36,8,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2
1,25128.0,11,25,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,2
1,49725.0,17,18,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,2
1,36324.0,13,16,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,82000.0,3,11,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,2
1,105000.0,12,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
1,59454.0,25,27,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0
1,28437.0,4,12,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0
1,41004.0,4,9,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0
1,101612.0,25,11,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2
1,135000.0,15,14,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2
1,31332.0,6,6,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2
1,50806.0,10,14,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,2
1,41077.0,6,12,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
0,24912.0,3,15,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1
1,45401.0,7,16,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,3
0,37620.0,12,23,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,3
1,200000.0,15,8,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,2
1,40489.0,11,16,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,3
1,58000.0,20,17,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,3
1,12828.0,2,8,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,2
1,48472.0,7,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3
1,27528.0,7,15,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0
1,19389.0,8,15,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
1,43239.0,11,7,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2
1,16215.0,12,13,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1
0,35676.0,10,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2
0,180000.0,27,5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2
1,51888.0,10,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4
1,45396.0,35,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,33095.0,6,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1,8364.0,4,7,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,2
1,70000.0,3,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2
1,57072.0,9,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,3
1,130000.0,30,12,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,2
1,22512.0,3,5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
0,2568.0,7,8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3
1,22536.0,5,28,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,2
0,96000.0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2
1,32424.0,15,7,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,2
1,56208.0,41,20,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1
1,175000.0,45,29,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2
1,42156.0,9,13,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
1,91056.0,14,21,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,2
1,68068.0,35,11,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0
0,25000.0,50,6,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1,9864.0,6,25,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,2
1,55702.0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,11832.0,3,26,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1
0,41232.0,9,15,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,3
1,6852.0,2,14,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,3
1,39131.0,20,19,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,3
1,46644.0,10,20,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,3
1,72000.0,13,9,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,2
1,110000.0,33,19,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
1,45401.0,20,15,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
1,155000.0,18,9,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,2
0,54564.0,15,20,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
0,24300.0,12,17,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,3
1,75885.0,18,21,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0
1,125000.0,12,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
1,70000.0,43,11,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,2
1,30000.0,15,14,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1
1,105000.0,10,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,68724.0,29,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3
1,10992.0,4,11,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1,40500.0,6,13,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,2
1,19152.0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,12828.0,5,7,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,2
1,77832.0,20,17,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,3
0,16050.0,11,5,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2
0,50928.0,14,13,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,2
0,5868.0,2,20,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,2
1,156000.0,35,29,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0
1,155844.0,21,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2
1,77900.0,12,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2
1,27844.0,4,20,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,3
1,126083.0,22,10,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,2
1,51704.0,12,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,50806.0,20,10,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,3
0,108100.0,42,19,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,3
1,38400.0,10,14,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,2
1,103776.0,30,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,4
0,45000.0,10,7,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,3
1,9773.0,10,14,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,2
1,45401.0,13,10,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3
1,120000.0,20,17,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,2
1,66500.0,12,12,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2
1,31224.0,20,9,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,2
1,8040.0,6,10,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3
1,7344.0,10,16,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,2
1,3444.0,11,15,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,3
0,3564.0,3,14,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
1,49296.0,10,8,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,2
1,125000.0,15,21,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,2
1,46482.0,13,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,20112.0,8,21,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0
1,29320.0,16,10,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2
1,7548.0,4,8,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2
1,116333.0,28,11,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,3
1,54049.0,10,5,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,54049.0,17,13,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0
1,32429.0,12,15,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1
1,27240.0,11,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,71093.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1,5496.0,8,7,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,2
1,14256.0,4,14,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,2
1,32429.0,13,18,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,3
1,160000.0,27,10,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,2
0,65976.0,18,19,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0
1,27025.0,8,43,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
1,49160.0,9,14,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,2
1,64000.0,8,18,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,2
1,57156.0,16,15,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,3
1,39564.0,15,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2
1,50411.0,30,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2
1,54049.0,9,11,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,3
0,59448.0,6,19,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,2
1,135000.0,14,5,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4
1,105300.0,21,11,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2
1,13332.0,9,24,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1
1,46482.0,9,18,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,3
0,180000.0,14,13,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3
1,17868.0,6,15,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,2
1,25944.0,4,5,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1,74970.0,3,10,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,3
0,25980.0,15,27,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,3
1,52942.0,8,11,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,2
0,9729.0,3,12,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0
1,40212.0,10,9,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,3
1,85000.0,7,19,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,2
1,8652.0,8,23,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0
1,45401.0,6,10,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2
1,120000.0,16,10,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,2
1,41232.0,18,16,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0
1,155000.0,13,15,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,3
1,53388.0,15,14,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,3
1,54049.0,9,19,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2
1,57720.0,25,9,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,4
1,54480.0,15,21,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1
0,114000.0,15,8,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,34584.0,15,7,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
1,36804.0,24,19,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,3
1,51887.0,12,11,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,2
0,77831.0,15,10,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,32676.0,6,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2
1,10728.0,10,20,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,3
1,34428.0,3,16,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,2
1,81074.0,29,17,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
1,115000.0,15,17,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,2
1,55211.0,17,22,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,2
1,30216.0,12,14,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,3
0,206815.0,26,14,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,2
1,19452.0,2,11,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,3
1,200000.0,14,33,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,142000.0,23,24,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2
1,125000.0,10,17,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0
1,84019.0,9,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,60972.0,30,15,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,2
1,31128.0,10,10,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,3
0,60744.0,8,16,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,3
1,51888.0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
1,3504.0,7,11,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2
1,51960.0,27,12,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,2
1,16475.0,5,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,41040.0,6,9,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2
1,175000.0,30,15,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,3
1,49941.0,19,14,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,3
1,18848.0,15,21,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,3
1,84312.0,14,11,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3
1,81074.0,12,11,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,3
1,68102.0,15,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3
1,17796.0,9,6,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2
0,110000.0,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4
1,126000.0,22,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1,28320.0,17,25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
0,24948.0,12,7,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,5585.0,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
0,172957.0,30,14,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,3
1,35676.0,6,8,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2
1,6324.0,20,9,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2
1,21641.0,9,15,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,2
0,72000.0,11,21,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,2
0,27900.0,5,11,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
1,175000.0,31,30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1,8042.0,5,18,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,2
1,175112.0,10,7,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,3
1,41568.0,19,19,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1
1,190000.0,20,31,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,2
1,33552.0,13,21,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,2
1,81074.0,7,13,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,3
1,38916.0,8,12,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,2
1,220000.0,42,12,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,2
1,12564.0,10,6,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,45300.0,10,19,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,3
1,8472.0,5,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2
1,153000.0,30,22,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,3
0,129718.0,40,8,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,3
1,75000.0,10,8,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1
1,11169.0,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2
1,9720.0,7,12,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,3
1,30716.0,10,15,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,2
1,81074.0,35,6,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,2
1,54000.0,15,21,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0
1,71340.0,28,20,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0
1,215000.0,30,16,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
1,13962.0,20,12,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0
0,62352.0,20,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3
1,97288.0,40,14,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,3
1,51888.0,7,13,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,3
1,64224.0,10,13,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,3
1,75631.0,20,10,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,3
1,36024.0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,55130.0,11,22,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,2
1,37834.0,12,10,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,3
1,68068.0,12,26,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,2
1,200000.0,15,21,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0
0,65922.0,32,15,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,2
1,36972.0,10,11,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,2
0,11580.0,6,15,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,2
1,203000.0,23,8,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2
1,8508.0,6,29,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2
0,3828.0,5,9,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,3
0,32424.0,13,15,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,2
1,61608.0,23,11,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
1,41000.0,6,7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,2
1,79993.0,38,12,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0
1,100000.0,23,15,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,2
1,80325.0,10,13,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,2
0,150000.0,20,15,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,2
1,71446.0,16,19,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,2
1,58373.0,25,17,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
